en,zh_correct,zh_translate_tool1,zh_status_tool1,pinyin_trans_tool1,pinyin_meaning_tool1,g2pc_pos_tool1,g2pc_tones_tool1,g2pc_meaning_tool1,g2pm_tone_tool1
panjika,,Panjika,,"['P', 'a', 'n', 'j', 'i', 'k', 'a']",,nr,"['p', 'a', 'n', 'j', 'i', 'k', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['panjika']
pankaj,,Pankaj,,"['P', 'a', 'n', 'k', 'a', 'j']",,nr,"['p', 'a', 'n', 'k', 'a', 'j']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pankaj']
pankajeet,,Pankajeet,,"['P', 'a', 'n', 'k', 'a', 'j', 'e', 'e', 't']",,nr,"['p', 'a', 'n', 'k', 'a', 'j', 'e', 'e', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pankajeet']
pankajini,,潘卡吉尼,,"['pan1', 'qia3', 'ji2', 'ni2']",,nr,"['pan1', 'qia3', 'ji2', 'ni2']","['surname Pan', 'to block', 'surname Ji', 'Buddhist nun']","['pan1', 'ka3', 'ji2', 'ni2']"
pankajnetra,,Pankajnetra,,"['P', 'a', 'n', 'k', 'a', 'j', 'n', 'e', 't', 'r', 'a']",,nr,"['p', 'a', 'n', 'k', 'a', 'j', 'n', 'e', 't', 'r', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['pankajnetra']
pankaz,,Pankaz,,"['P', 'a', 'n', 'k', 'a', 'z']",,nr,"['p', 'a', 'n', 'k', 'a', 'z']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pankaz']
pankhita,,Pankhita,,"['P', 'a', 'n', 'k', 'h', 'i', 't', 'a']",,nr,"['p', 'a', 'n', 'k', 'h', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pankhita']
pankhuri,,Pankhuri,,"['P', 'a', 'n', 'k', 'h', 'u', 'r', 'i']",,nr,"['p', 'a', 'n', 'k', 'h', 'u', 'r', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pankhuri']
pankit,,pankit,,"['p', 'a', 'n', 'k', 'i', 't']",,nr,"['p', 'a', 'n', 'k', 'i', 't']","[None, None, None, None, None, None]",['pankit']
pankoj,,pankoj,,"['p', 'a', 'n', 'k', 'o', 'j']",,nr,"['p', 'a', 'n', 'k', 'o', 'j']","[None, None, None, None, None, None]",['pankoj']
pankti,,Pankti,,"['P', 'a', 'n', 'k', 't', 'i']",,nr,"['p', 'a', 'n', 'k', 't', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pankti']
paramhans,,Paramhans,,"['P', 'a', 'r', 'a', 'm', 'h', 'a', 'n', 's']",,nr,"['p', 'a', 'r', 'a', 'm', 'h', 'a', 'n', 's']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['paramhans']
paramita,,Paramita,,"['P', 'a', 'r', 'a', 'm', 'i', 't', 'a']",,nr,"['p', 'a', 'r', 'a', 'm', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['paramita']
paroma,,paroma,,"['p', 'a', 'r', 'o', 'm', 'a']",,nr,"['p', 'a', 'r', 'o', 'm', 'a']","[None, None, None, None, None, None]",['paroma']
parijita,,Parijita,,"['P', 'a', 'r', 'i', 'j', 'i', 't', 'a']",,nr,"['p', 'a', 'r', 'i', 'j', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['parijita']
pariket,,pariket,,"['p', 'a', 'r', 'i', 'k', 'e', 't']",,nr,"['p', 'a', 'r', 'i', 'k', 'e', 't']","[None, None, None, None, None, None, None]",['pariket']
parikrama,,Parikrama,,"['P', 'a', 'r', 'i', 'k', 'r', 'a', 'm', 'a']",,nr,"['p', 'a', 'r', 'i', 'k', 'r', 'a', 'm', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parikrama']
parikshit,,Parikshit,,"['P', 'a', 'r', 'i', 'k', 's', 'h', 'i', 't']",,nr,"['p', 'a', 'r', 'i', 'k', 's', 'h', 'i', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parikshit']
parimal,,派,,['pai4'],"['clique', 'school', 'group', 'faction', 'to dispatch', 'to send', 'to assign', 'to appoint', 'pi (Greek letter Ππ)', 'the circular ratio pi = 3.1415926', '(loanword) pie']",v,['pai4'],['clique'],['pai4']
parimol,,Parimol,,"['P', 'a', 'r', 'i', 'm', 'o', 'l']",,nr,"['p', 'a', 'r', 'i', 'm', 'o', 'l']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['parimol']
parindra,,帕林德拉,,"['pa4', 'lin2', 'de2', 'la1']",,nr,"['pa4', 'lin2', 'de2', 'la1']","['to wrap', 'surname Lin', 'Germany', 'to pull']","['pa4', 'lin2', 'de2', 'la1']"
parineeta,,Parineeta,,"['P', 'a', 'r', 'i', 'n', 'e', 'e', 't', 'a']",,nr,"['p', 'a', 'r', 'i', 'n', 'e', 'e', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parineeta']
parineeti,,Parineeti,,"['P', 'a', 'r', 'i', 'n', 'e', 'e', 't', 'i']",,nr,"['p', 'a', 'r', 'i', 'n', 'e', 'e', 't', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parineeti']
parinita,,帕利尼塔,,"['pa4', 'li4', 'ni2', 'ta3']",,nr,"['pa4', 'li4', 'ni2', 'ta3']","['to wrap', 'surname Li', 'Buddhist nun', 'pagoda']","['pa4', 'li4', 'ni2', 'ta3']"
paritosh,,帕托什,,"['pa4', 'tuo1', 'shi2']",,nr,"['pa4', 'tuo1', 'shen2']","['to wrap', 'prop', 'what']","['pa4', 'tuo1', 'shi2']"
paritran,,帕里特兰,,"['pa4', 'li3', 'te4', 'lan2']",,nr,"['pa4', 'li3', 'te4', 'lan2']","['to wrap', 'lining', 'special', 'surname Lan']","['pa4', 'li3', 'te4', 'lan2']"
pariyat,,帕里亚特,,"['pa4', 'li3', 'ya4', 'te4']",,nr,"['pa4', 'li3', 'ya4', 'te4']","['to wrap', 'lining', 'Asia', 'special']","['pa4', 'li3', 'ya4', 'te4']"
parmananda,,帕尔曼达,,"['pa4', 'er3', 'man4', 'da2']",,nr,"['pa4', 'er3', 'man4', 'da2']","['to wrap', 'thus', 'handsome', 'surname Da']","['pa4', 'er3', 'man4', 'da2']"
parmarth,,帕马斯,,"['pa4', 'ma3', 'si1']",,nr,"['pa4', 'ma3', 'si1']","['to wrap', 'surname Ma', 'Slovakia']","['pa4', 'ma3', 'si1']"
parmeet,,PARMEET,,"['P', 'A', 'R', 'M', 'E', 'E', 'T']",,nr,"['p', 'a', 'R', 'M', 'E', 'E', 't']","['(slang) femme (lesbian stereotype)', '(slang) (Tw) to steal', None, None, None, None, '(slang) butch (lesbian stereotype)']",['paRMEEt']
parmesh,,Parmesh,,"['P', 'a', 'r', 'm', 'e', 's', 'h']",,nr,"['p', 'a', 'r', 'm', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['parmesh']
parmeshwar,,Parmeshwar,,"['P', 'a', 'r', 'm', 'e', 's', 'h', 'w', 'a', 'r']",,nr,"['p', 'a', 'r', 'm', 'e', 's', 'h', 'w', 'a', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['parmeshwar']
parmi,,帕尔玛,,"['pa4', 'er3', 'ma3']",,nr,"['pa4', 'er3', 'ma3']","['to wrap', 'thus', 'agate']","['pa4', 'er3', 'ma3']"
parminder,,Parminder,,"['P', 'a', 'r', 'm', 'i', 'n', 'd', 'e', 'r']",,nr,"['p', 'a', 'r', 'm', 'i', 'n', 'd', 'e', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parminder']
parna,,parna,,"['p', 'a', 'r', 'n', 'a']",,nr,"['p', 'a', 'r', 'n', 'a']","[None, None, None, None, None]",['parna']
parnavi,,帕尔纳维,,"['pa4', 'er3', 'na4', 'wei2']",,nr,"['pa4', 'er3', 'na4', 'wei2']","['to wrap', 'thus', 'surname Na', 'surname Wei']","['pa4', 'er3', 'na4', 'wei2']"
parni,,帕尼,,"['pa4', 'ni2']",,nr,"['pa4', 'ni2']","['to wrap', 'Buddhist nun']","['pa4', 'ni2']"
parnika,,帕尔尼卡,,"['pa4', 'er3', 'ni2', 'qia3']",,nr,"['pa4', 'er3', 'ni2', 'qia3']","['to wrap', 'thus', 'Buddhist nun', 'to block']","['pa4', 'er3', 'ni2', 'ka3']"
parno,,帕诺,,"['pa4', 'nuo4']",,nr,"['pa4', 'nuo4']","['to wrap', 'to consent']","['pa4', 'nuo4']"
parnob,,帕诺布,,"['pa4', 'nuo4', 'bu4']",,nr,"['pa4', 'nuo4', 'bu4']","['to wrap', 'to consent', 'to announce']","['pa4', 'nuo4', 'bu4']"
parnoshri,,帕诺什里,,"['pa4', 'nuo4', 'shi2', 'li3']",,f,"['pa4', 'nuo4', 'shen2', 'li3']","['to wrap', 'to consent', 'what', 'lining']","['pa4', 'nuo4', 'shi2', 'li3']"
paro,,帕罗,,"['pa4', 'luo1']",,nr,"['pa4', 'luo2']","['to wrap', 'surname Luo']","['pa4', 'luo2']"
parika,,帕里卡,,"['pa4', 'li3', 'qia3']",,nr,"['pa4', 'li3', 'qia3']","['to wrap', 'lining', 'to block']","['pa4', 'li3', 'ka3']"
paridhi,,帕里德,,"['pa4', 'li3', 'de2']",,nr,"['pa4', 'li3', 'de2']","['to wrap', 'lining', 'Germany']","['pa4', 'li3', 'de2']"
paramjeet,,参数,,"['can1', 'shu4']",['parameter'],n,['can1 shu4'],['parameter'],"['can1', 'shu4']"
parichoy,,Parichoy,,"['P', 'a', 'r', 'i', 'c', 'h', 'o', 'y']",,nr,"['p', 'a', 'r', 'i', 'c', 'h', 'o', 'y']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['parichoy']
parampara,,Parampara,,"['P', 'a', 'r', 'a', 'm', 'p', 'a', 'r', 'a']",,nr,"['p', 'a', 'r', 'a', 'm', 'p', 'a', 'r', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parampara']
paramsundari,,Paramsundari,,"['P', 'a', 'r', 'a', 'm', 's', 'u', 'n', 'd', 'a', 'r', 'i']",,nr,"['p', 'a', 'r', 'a', 'm', 's', 'u', 'n', 'd', 'a', 'r', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None, None]",['paramsundari']
paramvardaan,,Paramvardaan,,"['P', 'a', 'r', 'a', 'm', 'v', 'a', 'r', 'd', 'a', 'a', 'n']",,nr,"['p', 'a', 'r', 'a', 'm', 'v', 'a', 'r', 'd', 'a', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None, None]",['paramvardaan']
paramvir,,paramvir,,"['p', 'a', 'r', 'a', 'm', 'v', 'i', 'r']",,nr,"['p', 'a', 'r', 'a', 'm', 'v', 'i', 'r']","[None, None, None, None, None, None, None, None]",['paramvir']
paran,,帕兰,,"['pa4', 'lan2']",,nr,"['pa4', 'lan2']","['to wrap', 'surname Lan']","['pa4', 'lan2']"
paranjay,,帕兰杰,,"['pa4', 'lan2', 'jie2']",,nr,"['pa4', 'lan2', 'jie2']","['to wrap', 'surname Lan', 'hero']","['pa4', 'lan2', 'jie2']"
parantapa,,Parantapa,,"['P', 'a', 'r', 'a', 'n', 't', 'a', 'p', 'a']",,nr,"['p', 'a', 'r', 'a', 'n', 't', 'a', 'p', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parantapa']
parash,,帕拉什,,"['pa4', 'la1', 'shi2']",,nr,"['pa4', 'la1', 'shen2']","['to wrap', 'to pull', 'what']","['pa4', 'la1', 'shi2']"
parashar,,Parashar,,"['P', 'a', 'r', 'a', 's', 'h', 'a', 'r']",,nr,"['p', 'a', 'r', 'a', 's', 'h', 'a', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['parashar']
parashmoni,,Parashmoni,,"['P', 'a', 'r', 'a', 's', 'h', 'm', 'o', 'n', 'i']",,nr,"['p', 'a', 'r', 'a', 's', 'h', 'm', 'o', 'n', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['parashmoni']
parashuraam,,Parashuraam,,"['P', 'a', 'r', 'a', 's', 'h', 'u', 'r', 'a', 'a', 'm']",,nr,"['p', 'a', 'r', 'a', 's', 'h', 'u', 'r', 'a', 'a', 'm']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['parashuraam']
parashuram,,Parashuram,,"['P', 'a', 'r', 'a', 's', 'h', 'u', 'r', 'a', 'm']",,nr,"['p', 'a', 'r', 'a', 's', 'h', 'u', 'r', 'a', 'm']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['parashuram']
parasme,,帕拉斯,,"['pa4', 'la1', 'si1']",,nr,"['pa4', 'la1', 'si1']","['to wrap', 'to pull', 'Slovakia']","['pa4', 'la1', 'si1']"
parasuram,,帕拉苏拉姆,,"['pa4', 'la1', 'su1', 'la1', 'mu3']",,nr,"['pa4', 'la1', 'su1', 'la1', 'mu3']","['to wrap', 'to pull', 'to revive', 'to pull', 'woman who looks after small children']","['pa4', 'la1', 'su1', 'la1', 'mu3']"
paratpara,,Paratpara,,"['P', 'a', 'r', 'a', 't', 'p', 'a', 'r', 'a']",,nr,"['p', 'a', 'r', 'a', 't', 'p', 'a', 'r', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['paratpara']
paravasu,,帕拉瓦苏,,"['pa4', 'la1', 'wa3', 'su1']",,nr,"['pa4', 'la1', 'wa3', 'su1']","['to wrap', 'to pull', 'roof tile', 'to revive']","['pa4', 'la1', 'wa3', 'su1']"
parbani,,帕尔巴尼,,"['pa4', 'er3', 'ba1', 'ni2']",,nr,"['pa4', 'er3', 'ba1', 'ni2']","['to wrap', 'thus', 'Ba state during Zhou dynasty (in east of modern Sichuan)', 'Buddhist nun']","['pa4', 'er3', 'ba1', 'ni2']"
parbati,,帕尔巴蒂,,"['pa4', 'er3', 'ba1', 'di4']",,nr,"['pa4', 'er3', 'ba1', 'di4']","['to wrap', 'thus', 'Ba state during Zhou dynasty (in east of modern Sichuan)', 'stem (of fruit)']","['pa4', 'er3', 'ba1', 'di4']"
parbhas,,Prabhas,,"['P', 'r', 'a', 'b', 'h', 'a', 's']",,nr,"['p', 'r', 'a', 'b', 'h', 'a', 's']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prabhas']
parbina,,parbina,,"['p', 'a', 'r', 'b', 'i', 'n', 'a']",,nr,"['p', 'a', 'r', 'b', 'i', 'n', 'a']","[None, None, None, None, None, None, None]",['parbina']
parboti,,parboti,,"['p', 'a', 'r', 'b', 'o', 't', 'i']",,nr,"['p', 'a', 'r', 'b', 'o', 't', 'i']","[None, None, None, None, None, None, None]",['parboti']
pardev,,帕德夫,,"['pa4', 'de2', 'fu1']",,nr,"['pa4', 'de2', 'fu1']","['to wrap', 'Germany', 'husband']","['pa4', 'de2', 'fu1']"
parees,,Parees,,"['P', 'a', 'r', 'e', 'e', 's']",,nr,"['p', 'a', 'r', 'e', 'e', 's']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['parees']
paresh,,Paresh,,"['P', 'a', 'r', 'e', 's', 'h']",,nr,"['p', 'a', 'r', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['paresh']
pareshnath,,Pareshnath,,"['P', 'a', 'r', 'e', 's', 'h', 'n', 'a', 't', 'h']",,nr,"['p', 'a', 'r', 'e', 's', 'h', 'n', 'a', 't', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['pareshnath']
pari,,Pari,,"['P', 'a', 'r', 'i']",,nr,"['p', 'a', 'r', 'i']","['(slang) femme (lesbian stereotype)', None, None, None]",['pari']
parichita,,Parichita,,"['P', 'a', 'r', 'i', 'c', 'h', 'i', 't', 'a']",,nr,"['p', 'a', 'r', 'i', 'c', 'h', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['parichita']
piklu,,皮克鲁,,"['pi2', 'ke4', 'lu3']",,nr,"['pi2', 'ke4', 'lu3']","['surname Pi', 'to be able to', 'surname Lu']","['pi2', 'ke4', 'lu3']"
pilu,,pilu,,"['p', 'i', 'l', 'u']",,nr,"['p', 'i', 'l', 'u']","[None, None, None, None]",['pilu']
pransukh,,Pransukh,,"['P', 'r', 'a', 'n', 's', 'u', 'k', 'h']",,nr,"['p', 'r', 'a', 'n', 's', 'u', 'k', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pransukh']
prajaranjak,,Prajaranjak,,"['P', 'r', 'a', 'j', 'a', 'r', 'a', 'n', 'j', 'a', 'k']",,nr,"['p', 'r', 'a', 'j', 'a', 'r', 'a', 'n', 'j', 'a', 'k']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['prajaranjak']
pragyashi,,Pragyashi,,"['P', 'r', 'a', 'g', 'y', 'a', 's', 'h', 'i']",,nr,"['p', 'r', 'a', 'g', 'y', 'a', 's', 'h', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pragyashi']
pragyashri,,Pragyashri,,"['P', 'r', 'a', 'g', 'y', 'a', 's', 'h', 'r', 'i']",,nr,"['p', 'r', 'a', 'g', 'y', 'a', 's', 'h', 'r', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None]",['pragyashri']
prahalad,,普拉哈拉德,,"['pu3', 'la1', 'ha1', 'la1', 'de2']",,nr,"['pu3', 'la1', 'ha1', 'la1', 'de2']","['general', 'to pull', '(interj.) ha!', 'to pull', 'Germany']","['pu3', 'la1', 'ha1', 'la1', 'de2']"
prahalika,,Prahalika,,"['P', 'r', 'a', 'h', 'a', 'l', 'i', 'k', 'a']",,nr,"['p', 'r', 'a', 'h', 'a', 'l', 'i', 'k', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['prahalika']
prahar,,普拉哈,,"['pu3', 'la1', 'ha1']",,nr,"['pu3', 'la1', 'ha1']","['general', 'to pull', '(interj.) ha!']","['pu3', 'la1', 'ha1']"
prahi,,普拉希,,"['pu3', 'la1', 'xi1']",,nr,"['pu3', 'la1', 'xi1']","['general', 'to pull', 'to hope']","['pu3', 'la1', 'xi1']"
prahor,,Prahor,,"['P', 'r', 'a', 'h', 'o', 'r']",,nr,"['p', 'r', 'a', 'h', 'o', 'r']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['prahor']
prajakta,,prajakta,,"['p', 'r', 'a', 'j', 'a', 'k', 't', 'a']",,nr,"['p', 'r', 'a', 'j', 'a', 'k', 't', 'a']","[None, None, None, None, None, None, None, None]",['prajakta']
prajal,,Prajal,,"['P', 'r', 'a', 'j', 'a', 'l']",,nr,"['p', 'r', 'a', 'j', 'a', 'l']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['prajal']
prajali,,Prajali,,"['P', 'r', 'a', 'j', 'a', 'l', 'i']",,nr,"['p', 'r', 'a', 'j', 'a', 'l', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prajali']
prajalit,,Prajalit,,"['P', 'r', 'a', 'j', 'a', 'l', 'i', 't']",,nr,"['p', 'r', 'a', 'j', 'a', 'l', 'i', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['prajalit']
prajalita,,Prajalita,,"['P', 'r', 'a', 'j', 'a', 'l', 'i', 't', 'a']",,nr,"['p', 'r', 'a', 'j', 'a', 'l', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['prajalita']
prajapati,,prajapati,,"['p', 'r', 'a', 'j', 'a', 'p', 'a', 't', 'i']",,nr,"['p', 'r', 'a', 'j', 'a', 'p', 'a', 't', 'i']","[None, None, None, None, None, None, None, None, None]",['prajapati']
prajaranjan,,Prajaranjan,,"['P', 'r', 'a', 'j', 'a', 'r', 'a', 'n', 'j', 'a', 'n']",,nr,"['p', 'r', 'a', 'j', 'a', 'r', 'a', 'n', 'j', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['prajaranjan']
pinak,,pinak,,"['p', 'i', 'n', 'a', 'k']",,nr,"['p', 'i', 'n', 'a', 'k']","[None, None, None, None, None]",['pinak']
prajat,,Prajat,,"['P', 'r', 'a', 'j', 'a', 't']",,nr,"['p', 'r', 'a', 'j', 'a', 't']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['prajat']
prajaya,,Prajaya,,"['P', 'r', 'a', 'j', 'a', 'y', 'a']",,nr,"['p', 'r', 'a', 'j', 'a', 'y', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prajaya']
prajeesh,,Prajeesh,,"['P', 'r', 'a', 'j', 'e', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'j', 'e', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['prajeesh']
prajeet,,prajeet,,"['p', 'r', 'a', 'j', 'e', 'e', 't']",,nr,"['p', 'r', 'a', 'j', 'e', 'e', 't']","[None, None, None, None, None, None, None]",['prajeet']
prajesh,,Prajesh,,"['P', 'r', 'a', 'j', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'j', 'e', 's', 'h']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prajesh']
prajhval,,prajhval,,"['p', 'r', 'a', 'j', 'h', 'v', 'a', 'l']",,nr,"['p', 'r', 'a', 'j', 'h', 'v', 'a', 'l']","[None, None, None, None, None, None, None, None]",['prajhval']
prajita,,Prajita,,"['P', 'r', 'a', 'j', 'i', 't', 'a']",,nr,"['p', 'r', 'a', 'j', 'i', 't', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prajita']
prajna,,prajna,,"['p', 'r', 'a', 'j', 'n', 'a']",,nr,"['p', 'r', 'a', 'j', 'n', 'a']","[None, None, None, None, None, None]",['prajna']
prajukta,,prajukta,,"['p', 'r', 'a', 'j', 'u', 'k', 't', 'a']",,nr,"['p', 'r', 'a', 'j', 'u', 'k', 't', 'a']","[None, None, None, None, None, None, None, None]",['prajukta']
prajval,,prajval,,"['p', 'r', 'a', 'j', 'v', 'a', 'l']",,nr,"['p', 'r', 'a', 'j', 'v', 'a', 'l']","[None, None, None, None, None, None, None]",['prajval']
prajwal,,Prajwal,,"['P', 'r', 'a', 'j', 'w', 'a', 'l']",,nr,"['p', 'r', 'a', 'j', 'w', 'a', 'l']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['prajwal']
prajyaan,,Prajyaan,,"['P', 'r', 'a', 'j', 'y', 'a', 'a', 'n']",,nr,"['p', 'r', 'a', 'j', 'y', 'a', 'a', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['prajyaan']
prakalpa,,prakalpa,,"['p', 'r', 'a', 'k', 'a', 'l', 'p', 'a']",,nr,"['p', 'r', 'a', 'k', 'a', 'l', 'p', 'a']","[None, None, None, None, None, None, None, None]",['prakalpa']
pragyaa,,Pragyaa,,"['P', 'r', 'a', 'g', 'y', 'a', 'a']",,nr,"['p', 'r', 'a', 'g', 'y', 'a', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pragyaa']
pragya,,Pragya,,"['P', 'r', 'a', 'g', 'y', 'a']",,nr,"['p', 'r', 'a', 'g', 'y', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None]",['pragya']
pragoti,,pragoti,,"['p', 'r', 'a', 'g', 'o', 't', 'i']",,nr,"['p', 'r', 'a', 'g', 'o', 't', 'i']","[None, None, None, None, None, None, None]",['pragoti']
pragati,,Pragati,,"['P', 'r', 'a', 'g', 'a', 't', 'i']",,nr,"['p', 'r', 'a', 'g', 'a', 't', 'i']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None]",['pragati']
pracheth,,pracheth,,"['p', 'r', 'a', 'c', 'h', 'e', 't', 'h']",,nr,"['p', 'r', 'a', 'c', 'h', 'e', 't', 'h']","[None, None, None, None, None, None, None, None]",['pracheth']
prachi,,prachi,,"['p', 'r', 'a', 'c', 'h', 'i']",,nr,"['p', 'r', 'a', 'c', 'h', 'i']","[None, None, None, None, None, None]",['prachi']
prachin,,prachin,,"['p', 'r', 'a', 'c', 'h', 'i', 'n']",,nr,"['p', 'r', 'a', 'c', 'h', 'i', 'n']","[None, None, None, None, None, None, None]",['prachin']
prachurya,,Prachurya,,"['P', 'r', 'a', 'c', 'h', 'u', 'r', 'y', 'a']",,nr,"['p', 'r', 'a', 'c', 'h', 'u', 'r', 'y', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['prachurya']
pradarshika,,Pradarshika,,"['P', 'r', 'a', 'd', 'a', 'r', 's', 'h', 'i', 'k', 'a']",,nr,"['p', 'r', 'a', 'd', 'a', 'r', 's', 'h', 'i', 'k', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None, None, None]",['pradarshika']
pradeeba,,Pradeeba,,"['P', 'r', 'a', 'd', 'e', 'e', 'b', 'a']",,nr,"['p', 'r', 'a', 'd', 'e', 'e', 'b', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pradeeba']
pradeep,,pradeep,,"['p', 'r', 'a', 'd', 'e', 'e', 'p']",,nr,"['p', 'r', 'a', 'd', 'e', 'e', 'p']","[None, None, None, None, None, None, None]",['pradeep']
pradeepto,,Pradeepto,,"['P', 'r', 'a', 'd', 'e', 'e', 'p', 't', 'o']",,nr,"['p', 'r', 'a', 'd', 'e', 'e', 'p', 't', 'o']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pradeepto']
pradhan,,普拉丹,,"['pu3', 'la1', 'dan1']",,nr,"['pu3', 'la1', 'dan1']","['general', 'to pull', 'red']","['pu3', 'la1', 'dan1']"
pradhumna,,Pradhumna,,"['P', 'r', 'a', 'd', 'h', 'u', 'm', 'n', 'a']",,nr,"['p', 'r', 'a', 'd', 'h', 'u', 'm', 'n', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None, None]",['pradhumna']
pradhyun,,Pradhyun,,"['P', 'r', 'a', 'd', 'h', 'y', 'u', 'n']",,nr,"['p', 'r', 'a', 'd', 'h', 'y', 'u', 'n']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pradhyun']
pradip,,pradip,,"['p', 'r', 'a', 'd', 'i', 'p']",,nr,"['p', 'r', 'a', 'd', 'i', 'p']","[None, None, None, None, None, None]",['pradip']
pradipto,,Pradipto,,"['P', 'r', 'a', 'd', 'i', 'p', 't', 'o']",,nr,"['p', 'r', 'a', 'd', 'i', 'p', 't', 'o']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pradipto']
pradnaya,,Pradnaya,,"['P', 'r', 'a', 'd', 'n', 'a', 'y', 'a']",,nr,"['p', 'r', 'a', 'd', 'n', 'a', 'y', 'a']","['(slang) femme (lesbian stereotype)', None, None, None, None, None, None, None]",['pradnaya']
pradnesh,,pradnesh,,"['p', 'r', 'a', 'd', 'n', 'e', 's', 'h']",,nr,"['p', 'r', 'a', 'd', 'n', 'e', 's', 'h']","[None, None, None, None, None, None, None, None]",['pradnesh']
